monument_id,asi_slno,name,locality,district,state,circle,page,raw_text
ASI-00082,82,Sri Kodandarma swamy temple and Vontimitta Kadapa YSR adjoining buildings,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Sri Kodandarma swamy temple and Vontimitta Kadapa YSR adjoining buildings
ASI-00083,83,Ancient site with the mound marking the Alluru Krishna Buddhist Stupas in it,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Ancient site with the mound marking the Alluru Krishna Buddhist Stupas in it
ASI-00084,84,Buddhist remains in a mound Ghantasala Krishna,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Buddhist remains in a mound Ghantasala Krishna
ASI-00085,85,Mound containing Buddhist remains and Gudivada Krishna ancient village site.,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Mound containing Buddhist remains and Gudivada Krishna ancient village site.
ASI-00086,86,Sculptures,carvings,images other like Gudur Krishna objects found in the vicinity of the old Mosque,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,"Sculptures, carvings, images other like Gudur Krishna objects found in the vicinity of the old Mosque"
ASI-00087,87,Hillock containing the mound marking the Gummadiduru Krishna ancient remains of ancient Buddhist stupas situated on it,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Hillock containing the mound marking the Gummadiduru Krishna ancient remains of ancient Buddhist stupas situated on it
ASI-00088,88,Buddhist remains of a Stupa on the hill Jaggayyapeta Krishna,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Buddhist remains of a Stupa on the hill Jaggayyapeta Krishna
ASI-00089,89,Bandar Fort: (i) Armoury known as Fort Masulipathnam Krishna and customs office (ii) Belfry,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Bandar Fort: (i) Armoury known as Fort Masulipathnam Krishna and customs office (ii) Belfry
ASI-00090,90,Dutch cemetry (D.No. 308) Masulipathnam Krishna,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Dutch cemetry (D.No. 308) Masulipathnam Krishna
ASI-00091,91,Rock-cut cave temples on the Hill Mogalrajapuram Krishna 6 Sl.No. Name of the Monument / Site Locality District,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,6,Rock-cut cave temples on the Hill Mogalrajapuram Krishna 6 Sl.No. Name of the Monument / Site Locality District
ASI-00092,92,Ancient site and remains comprised in Munagacherla Krishna survey plot No. 37,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Ancient site and remains comprised in Munagacherla Krishna survey plot No. 37
ASI-00093,93,Four pillars in the ruined mandapam in Vijayawada Krishna Jammidoddi,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Four pillars in the ruined mandapam in Vijayawada Krishna Jammidoddi
ASI-00094,94,Inscribed Pillar and slab in Vijayawada Krishna Mallesvarasvami temple,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Inscribed Pillar and slab in Vijayawada Krishna Mallesvarasvami temple
ASI-00095,95,Kiratharjuna Pillar on the Indrakilla Hill Vijayawada Krishna,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Kiratharjuna Pillar on the Indrakilla Hill Vijayawada Krishna
ASI-00096,96,Two rock-cut cave temples on the Vijayawada Krishna Indrakila hill known as Akkanna Muddanna caves,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Two rock-cut cave temples on the Vijayawada Krishna Indrakila hill known as Akkanna Muddanna caves
ASI-00097,97,Ruined fort and buildings therein except Adoni Kurnool Ramazan masjid,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Ruined fort and buildings therein except Adoni Kurnool Ramazan masjid
ASI-00098,98,Inscribed boulder bearing Andhra records Chinnakadaburu Kurnool of 150 A.D.,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Inscribed boulder bearing Andhra records Chinnakadaburu Kurnool of 150 A.D.
ASI-00099,99,A prominent granite hillock bearing Jonnagiri Kurnool Asokan inscription,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,A prominent granite hillock bearing Jonnagiri Kurnool Asokan inscription
ASI-00100,100,Gateways and the bastions of the old fort,Kurnool Kurnool viz. (i) Bastion No.1 Beach Ghantki Buruzu (ii) Bastion No. 2 Lal Bangalow Buruzu (iii) Gateway to Gopala Darwaja (iv) Gateway to Panikiddi,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,"Gateways and the bastions of the old fort, Kurnool Kurnool viz. (i) Bastion No.1 Beach Ghantki Buruzu (ii) Bastion No. 2 Lal Bangalow Buruzu (iii) Gateway to Gopala Darwaja (iv) Gateway to Panikiddi"
ASI-00101,101,Mausoleum known as Abdul Wahab Kurnool Kurnool Khan's Tomb and adjoining buildings,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Mausoleum known as Abdul Wahab Kurnool Kurnool Khan's Tomb and adjoining buildings
ASI-00102,102,Nandavaram Temple including the Nandavaram Kurnool sculpture of Subrahamanya,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Nandavaram Temple including the Nandavaram Kurnool sculpture of Subrahamanya
ASI-00103,103,The Asokan inscription,Two early Rajulamandagiri(H Kurnool Chalukya inscriptions and One late amlet of Jutur) Chalukya inscriptions.,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,"The Asokan inscription, Two early Rajulamandagiri(H Kurnool Chalukya inscriptions and One late amlet of Jutur) Chalukya inscriptions."
ASI-00104,104,Inscribed stone lying to the east of Siva Rayachoti Kurnool temple,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Inscribed stone lying to the east of Siva Rayachoti Kurnool temple
ASI-00105,105,Old Cave Temple Yaganti Kurnool,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Old Cave Temple Yaganti Kurnool
ASI-00106,106,Uma-Mahesvaraswami Temple Yaganti Kurnool,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Uma-Mahesvaraswami Temple Yaganti Kurnool
ASI-00107,107,Ancient Mounds Kanuparti Prakasam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Ancient Mounds Kanuparti Prakasam
ASI-00108,108,A group of eight rock-cut temples in Kottapalli Prakasam Bhairavakonda hill,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,A group of eight rock-cut temples in Kottapalli Prakasam Bhairavakonda hill
ASI-00109,109,Chola Temple Motupalle Prakasam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Chola Temple Motupalle Prakasam
ASI-00110,110,Ancient Mound Pedaganjam Prakasam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Ancient Mound Pedaganjam Prakasam
ASI-00111,111,Pitikeswara group of temples including Pittikayagulla Prakasam Approach road,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Pitikeswara group of temples including Pittikayagulla Prakasam Approach road
ASI-00112,112,Ancient Site Pusalapadu Prakasam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Ancient Site Pusalapadu Prakasam
ASI-00113,113,Ramalingeswara group of temples Satiavolu Prakasam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Ramalingeswara group of temples Satiavolu Prakasam
ASI-00114,114,Mound known as 'Bodipati Dibba' Ramatirtham SPSR- Nellore (Hamlet of Varini),,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Mound known as 'Bodipati Dibba' Ramatirtham SPSR- Nellore (Hamlet of Varini)
ASI-00115,115,Ancient Mound in part of S.No. 855 A Ramatirtham SPSR- Nellore,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Ancient Mound in part of S.No. 855 A Ramatirtham SPSR- Nellore
ASI-00116,116,Hill Fort with Ancient buildings therein Udayagiri SPSR- Nellore,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,Hill Fort with Ancient buildings therein Udayagiri SPSR- Nellore
ASI-00117,117,Krishna Temple in a part of Donka with Udayagiri SPSR- Nellore Gopuram,Kalyanamandapam and Masonry built Tank 7 Sl.No. Name of the Monument / Site Locality District,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,7,"Krishna Temple in a part of Donka with Udayagiri SPSR- Nellore Gopuram, Kalyanamandapam and Masonry built Tank 7 Sl.No. Name of the Monument / Site Locality District"
ASI-00118,118,Ranganayakula Temple Udayagiri SPSR- Nellore,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Ranganayakula Temple Udayagiri SPSR- Nellore
ASI-00119,119,Ancient Mound Kalingapatnam Srikakulam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Ancient Mound Kalingapatnam Srikakulam
ASI-00120,120,Sri Somesvara temple Mukhalingam Srikakulam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Sri Somesvara temple Mukhalingam Srikakulam
ASI-00121,121,Bhimesvara temple Mukhalingesvara Srikakulam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Bhimesvara temple Mukhalingesvara Srikakulam
ASI-00122,122,Mukhalingesvara temple Mukhalingesvara Srikakulam,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Mukhalingesvara temple Mukhalingesvara Srikakulam
ASI-00123,123,Buddhist remains: Salihundam Srikakulam (i) Six Images,(ii) Three images and some more images on the hill,(iii) One image,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,"Buddhist remains: Salihundam Srikakulam (i) Six Images, (ii) Three images and some more images on the hill, (iii) One image, (iv) Three images"
ASI-00124,124,Eastern portion of Salihundam hill Salihundam Srikakulam containing Buddhist remains ( A Chaitya and four stupas),,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Eastern portion of Salihundam hill Salihundam Srikakulam containing Buddhist remains ( A Chaitya and four stupas)
ASI-00125,125,Ancient Buddhist Mounds locally known Kotturu (near Vishakhapatnam as 'Dhana Dibbalu' Gokivada forest),,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Ancient Buddhist Mounds locally known Kotturu (near Vishakhapatnam as 'Dhana Dibbalu' Gokivada forest)
ASI-00126,126,Buddhist rock-cut stupas,Dagebas and Sankaram Vishakhapatnam caves and the ruins of a structural Chaitya with its outbuilding and other Ancient remains on twoadjoining hills known as Bojjanna Konda.,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,"Buddhist rock-cut stupas, Dagebas and Sankaram Vishakhapatnam caves and the ruins of a structural Chaitya with its outbuilding and other Ancient remains on twoadjoining hills known as Bojjanna Konda."
ASI-00127,127,Durga Bhairavakonda having an ancient Neelavati Vizianagaram monument called Durga,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Durga Bhairavakonda having an ancient Neelavati Vizianagaram monument called Durga
ASI-00128,128,Ruined Buddhist Monastery at Ramathirtham Vizianagaram Gurubhaktulakonda,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Ruined Buddhist Monastery at Ramathirtham Vizianagaram Gurubhaktulakonda
ASI-00129,129,The old temple (Dibbesvarasvami temple) Sarapalli Vizianagaram (Sarapalle),,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,The old temple (Dibbesvarasvami temple) Sarapalli Vizianagaram (Sarapalle)
ASI-00130,130,Mounds containing Buddhist remains Arugolanu West Godavari,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Mounds containing Buddhist remains Arugolanu West Godavari
ASI-00131,131,Mounds locally known as Bhimalingadibba Denduluru West Godavari,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Mounds locally known as Bhimalingadibba Denduluru West Godavari
ASI-00132,132,Buddhist monuments Guntupalle West Godavari (i) Rock-cut temple,(ii) Large Monastery,(iii) Small Monastery,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,"Buddhist monuments Guntupalle West Godavari (i) Rock-cut temple, (ii) Large Monastery, (iii) Small Monastery,(iv) Brick Chaitya, (v) Ruined Mandapa, (vi) Stone built Stupa andLarge group of stupas"
ASI-00133,133,The caves and structural stupa of Jilakarragudem West Godavari Archaeological interest on (Hamlet of Dharmalingesvarasvami hill Guntupalle),,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,The caves and structural stupa of Jilakarragudem West Godavari Archaeological interest on (Hamlet of Dharmalingesvarasvami hill Guntupalle)
ASI-00134,134,Ancient Mounds in S.No. 501-1 Pedavegi West Godavari,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,Ancient Mounds in S.No. 501-1 Pedavegi West Godavari
ASI-00135,135,The mounds of Pedavegi : Dibba No.1 Pedavegi West Godavari Dibba No.2,Dibba No. 3,Dibba No. 4,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,8,"The mounds of Pedavegi : Dibba No.1 Pedavegi West Godavari Dibba No.2, Dibba No. 3, Dibba No. 4, Dibba No. 5. 8"
ASI-00002,2,List of Centrally Protected Monuments / Sites under the jurisdiction of Arunachal Pradesh (Guwahati Circle) Sl.No. Name of the Monument / Site Locality District,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,9,List of Centrally Protected Monuments / Sites under the jurisdiction of Arunachal Pradesh (Guwahati Circle) Sl.No. Name of the Monument / Site Locality District
ASI-00001,1,Copper temple near Sadiya,Lohit Near sadia Lohit,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,9,"Copper temple near Sadiya, Lohit Near sadia Lohit"
ASI-00002,2,Ruins,Bhalukpang Bhalukpong W. Kameng (Balipara) (Balipara),,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,9,"Ruins, Bhalukpang Bhalukpong W. Kameng (Balipara) (Balipara)"
ASI-00003,3,Remains in Bhismak Nagar,Debang Valle Debang Valley W. Kameng 9,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,9,"Remains in Bhismak Nagar, Debang Valle Debang Valley W. Kameng 9"
ASI-00003,3,List of Centrally Protected Monuments / Sites under the jurisdiction of Assam (Guwahati Circle) Sl.No. Name of the Monument / Site Locality District,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,10,List of Centrally Protected Monuments / Sites under the jurisdiction of Assam (Guwahati Circle) Sl.No. Name of the Monument / Site Locality District
ASI-00001,1,Bordole temple Biswanathghat Biswanath,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,10,Bordole temple Biswanathghat Biswanath
ASI-00002,2,Grave of Lieutenant Lewis Biswanathghat Biswanath,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,10,Grave of Lieutenant Lewis Biswanathghat Biswanath
ASI-00003,3,Grave of Lieutenant Thomas Kennedy. Biswanathghat Biswanath,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,10,Grave of Lieutenant Thomas Kennedy. Biswanathghat Biswanath
ASI-00004,4,The rock known as” Bishwanath Sivalinga” Biswanathghat Biswanath,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,10,The rock known as” Bishwanath Sivalinga” Biswanathghat Biswanath
ASI-00005,5,Dhandi temple Dhandi (Gohpur) Biswanath,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,10,Dhandi temple Dhandi (Gohpur) Biswanath
ASI-00006,6,The rock known as “Sakreswar” The island Biswanath “Unatumani” in the neighbourhood of village Bishwanath,,,Vadodara Circle 170 Daman & Diu (U.T) 11 Gujarat 159 Total 3698 3698 2 Map indicating Circles of Archaeological Survey of India 3,Vadodara Circle,10,The rock known as “Sakreswar” The island Biswanath “Unatumani” in the neighbourhood of village Bishwanath
